[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
154,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,501,0,26,10,18,83,9315,18
152,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,741,0,38,29,32,276,13770,32
153,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,901,0,46,11,50,137,17010,50
155,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,641,0,33,9,38,86,12150,38
160,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,601,1,31,7,31,97,12143.5,32
159,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,621,3,32,10,43,111,11321,46
151,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1321,2,67,11,51,96,25491,53
156,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,681,1,35,23,20,168,12551,21
162,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,461,0,24,4,14,81,8505,14
158,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,781,1,40,16,29,117,13758.5,30
161,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,841,1,43,8,23,83,15784,24
157,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,921,0,47,14,69,97,17415,69
165,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,661,0,34,13,27,99,12555,27
168,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,541,0,28,14,12,118,10530,12
163,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1141,5,58,35,154,296,22208.5,159
166,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,921,1,47,17,62,139,17807,63
170,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,861,1,44,8,19,76,15781.5,20
169,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,961,2,49,12,50,93,16590.5,52
172,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,821,2,42,11,24,110,14972.5,26
174,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,761,1,39,15,22,116,14568.5,23
173,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,961,0,49,8,48,83,18630,48
167,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1361,1,69,10,107,116,26303,108
175,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,821,0,42,12,23,97,15795,23
177,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,501,0,26,9,9,96,9315,9
171,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1321,3,67,5,49,90,24675,52
164,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2041,1,103,16,60,175,40478.5,61
180,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,481,0,25,28,21,236,9720,21
178,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,861,2,44,11,39,112,14557,41
176,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1161,2,59,21,74,130,22253.5,76
179,true,false,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1541,1,78,32,101,272,29539.5,102
