"[run number]","deterrents","detection_sick_people","security_measures","proportion_retired","people","_network_type","_nodes","proportion_paranoid","proportion_worker","infectious_rate","duration","discovery_type","lockdown_type","proportion_student","stability-factor","proportion_skeptic","[step]","n_of_death","days","count turtles with [spreader? = true]","count turtles with [color = gray]","count turtles with [notp? = true]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"81","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","10","19","67","490","141","4445.5","500"
"83","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","36","491","73","4730.5","500"
"84","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","14","19","54","486","95","4642","500"
"86","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","8","18","81","492","154","4394.5","500"
"85","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","15","19","42","485","85","4707.25","500"
"87","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","14","19","48","486","93","4706.5","500"
"88","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","80","491","145","4598.75","500"
"89","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","14","19","132","486","266","4752.75","500"
"90","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","17","19","73","483","136","4677","500"
"91","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","110","488","219","4713.25","500"
"92","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","46","489","104","4718.25","500"
"95","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","69","489","127","4526.75","500"
"93","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","12","19","45","488","68","4837.25","500"
"94","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","341","17","18","100","483","183","4311.25","500"
"96","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","11","19","85","489","153","4721","500"
"97","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","14","19","41","486","77","4616.75","500"
"99","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","381","9","20","50","491","94","4930.75","500"
"98","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","9","19","144","491","254","4724","500"
"100","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_retired","18","200","12","361","15","19","39","485","79","4688.5","500"
"101","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","9","19","52","491","93","4577","500"
"102","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","60","488","110","4756","500"
"107","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","43","486","77","4584.5","500"
"104","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","95","489","183","4669","500"
"105","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","31","488","72","4591.5","500"
"106","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","78","493","128","4551.5","500"
"103","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","18","20","52","482","92","4923.5","500"
"108","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","74","488","148","4659.5","500"
"109","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","50","493","107","4635","500"
"110","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","11","20","54","489","88","4892","500"
"111","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","10","19","68","490","139","4583","500"
"112","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","51","493","98","4494.5","500"
"113","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","43","483","88","4659","500"
"114","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","17","19","70","483","122","4637.5","500"
"115","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","54","487","107","4653.5","500"
"119","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","15","19","52","485","105","4621.5","500"
"117","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","41","493","73","4668.5","500"
"118","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","10","19","69","490","116","4686.5","500"
"116","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","63","486","122","4652.5","500"
"120","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","11","18","67","489","138","4377","500"
"121","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","13","18","66","487","134","4325","500"
"122","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","53","489","99","4582","500"
"123","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","15","19","40","485","74","4616","500"
"124","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","46","486","95","4690","500"
"126","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","64","487","138","4540.5","500"
"125","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","98","487","208","4572.5","500"
"127","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","8","19","45","492","90","4716.5","500"
"129","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","67","489","134","4572.5","500"
"128","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","16","19","67","484","119","4607.5","500"
"130","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","34","493","60","4728.5","500"
"131","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","11","19","47","489","90","4718.5","500"
"132","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","72","488","162","4730","500"
"133","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","39","488","77","4549","500"
"134","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","53","488","87","4501.5","500"
"135","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","12","19","52","488","108","4418","500"
"136","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","9","19","46","491","97","4528","500"
"137","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","58","493","123","4608","500"
"138","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","381","6","20","57","494","101","4994","500"
"139","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","7","19","76","493","170","4791.5","500"
"140","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","17","18","71","483","129","4311.5","500"
"143","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","341","6","18","65","494","130","4328.5","500"
"142","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","10","19","95","490","181","4552","500"
"141","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","2","19","45","498","97","4679.5","500"
"144","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","59","487","122","4674","500"
"145","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","15","19","81","485","168","4519","500"
"146","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","10","19","116","490","216","4676","500"
"147","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","42","486","79","4558.5","500"
"148","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","13","19","48","487","83","4621.5","500"
"149","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","14","19","42","486","87","4761","500"
"150","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","lockdown_student","18","200","12","361","15","19","46","485","108","4563","500"
"151","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","5","19","64","495","119","4252.25","500"
"152","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","11","19","52","489","119","4105","500"
"153","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","13","19","40","487","83","4116","500"
"155","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","13","18","74","487","159","3769","500"
"154","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","361","18","19","48","482","92","4076.75","500"
"156","false","true","false","29","500","small-world","500","12","53","3","14","standard_min","none","18","200","12","341","15","18","55","485","113","3809","500"
