[run number],detection_sick_people,security_measures,deterrents,proportion_retired,people,_network_type,_nodes,proportion_paranoid,proportion_worker,infectious_rate,duration,discovery_type,lockdown_type,proportion_student,stability-factor,proportion_skeptic,[step],n_of_death,days,count turtles with [spreader? = true],count turtles with [color = gray],count turtles with [notp? = true],Neg_student + Neg_retired + Neg_worker,count turtles with [color = gray] + n_of_death
145,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1421,12,72,11,457,121,17578.5,469
146,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1181,13,60,21,468,150,15431,481
147,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1221,10,62,15,470,113,16240,480
149,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,10,65,19,458,158,16521.5,468
148,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1281,15,65,14,451,92,16965.5,466
150,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,essential_activities,18,200,12,1341,10,68,11,458,111,17319,468
151,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2221,10,112,23,394,218,43930.5,404
152,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2981,3,150,8,268,115,57763.5,271
161,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1941,4,98,12,143,108,36778.5,147
154,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2861,6,144,12,280,91,56832.5,286
157,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3301,3,166,12,159,82,66317,162
155,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3141,11,158,19,368,196,60624,379
156,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3361,10,169,15,346,168,66743,356
153,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,4621,7,232,14,271,131,92709,278
160,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3641,11,183,20,381,204,71789.5,392
159,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3641,9,183,8,333,80,72056.5,342
162,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3341,6,168,13,346,135,65693.5,352
158,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,5181,5,260,6,256,79,104087,261
164,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3101,10,156,14,320,89,61210,330
169,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2121,11,107,30,389,218,39790,400
163,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,4321,8,217,7,269,82,85688,277
170,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2741,6,138,15,357,133,53663,363
171,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2141,10,108,28,393,196,41925.5,403
166,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3981,10,200,7,297,91,77599.5,307
165,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,4221,5,212,14,288,101,84714.5,293
167,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,4241,6,213,11,243,76,84704,249
172,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3081,2,155,15,152,102,60640,154
168,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3521,5,177,16,291,117,66907,296
175,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2041,2,103,8,120,91,37624.5,122
177,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,1941,2,98,15,72,78,38044,74
173,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3101,2,156,12,321,96,61894.5,323
174,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3061,9,154,18,382,173,60747.5,391
176,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,2861,7,144,11,346,139,56417.5,353
178,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3301,4,166,11,225,72,66239.5,229
179,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3921,5,197,13,276,94,78243.5,281
180,false,true,true,29,500,small-world,500,12,53,2,14,standard_min,all,18,200,12,3281,8,165,21,384,201,64810,392
