run number,_nodes,proportion_paranoid,proportion_skeptic,people,detection_sick_people,security_measures,deterrents,proportion_worker,proportion_retired,proportion_student,duration,lockdown_type,step,n_of_death,days,count turtles with [spreader? = true],infected - deaths,misinformed,Neg_student + Neg_retired + Neg_worker,total_infected
927,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1321,27,67,8,289,95,12304.25,316
928,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1201,21,61,10,329,101,12400.5,350
929,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1301,24,66,7,254,69,10552,278
930,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1181,21,60,12,339,112,11531.25,360
931,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1021,23,52,10,300,78,9197.25,323
933,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,941,28,48,14,359,151,9350.75,387
932,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1401,29,71,4,304,86,12256.75,333
937,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1121,26,57,18,322,130,10608.25,348
934,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1401,23,71,13,294,124,13680.75,317
936,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1141,29,58,23,329,224,10727,358
935,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1421,19,72,12,251,125,12841.5,270
938,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1181,16,60,7,280,96,9577.75,296
939,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1141,32,58,14,328,96,11900.75,360
940,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1121,30,57,12,348,135,11130,378
941,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1061,30,54,9,293,128,8355.25,323
943,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1041,27,53,6,288,82,8874.5,315
942,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1421,25,72,7,260,88,12190.25,285
948,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,981,29,50,12,336,110,9992.75,365
944,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1361,27,69,9,315,106,13255.75,342
947,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1101,33,56,21,330,139,10958.5,363
946,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1321,31,67,15,325,146,12878,356
950,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1041,27,53,15,298,84,9480,325
949,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,1441,23,73,7,292,67,14170.75,315
951,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1261,35,64,10,339,125,12415.5,374
945,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired,2081,23,105,10,309,115,22106.5,332
954,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1141,30,58,24,356,235,12418.5,386
953,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1461,20,74,8,263,71,11215.5,283
955,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1241,22,63,6,282,84,10500.5,304
958,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,901,20,46,20,302,184,8540.5,322
957,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1001,28,51,13,318,93,9550,346
952,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,2221,31,112,12,327,113,25280.5,358
959,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1141,19,58,12,284,100,10537.5,303
960,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1201,23,61,6,267,76,9771,290
956,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1581,28,80,21,319,138,16991,347
962,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1221,22,62,13,292,114,11320.5,314
963,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1181,18,60,11,269,93,8712.5,287
961,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1561,18,79,3,337,84,17073.5,355
966,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1101,40,56,22,289,128,9799,329
964,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1421,24,72,8,315,72,14305.5,339
965,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1461,19,74,5,270,77,11461,289
967,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1081,26,55,18,341,93,10554,367
969,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1121,29,57,11,325,68,10101,354
968,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1061,28,54,18,339,202,10509,367
970,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1221,16,62,12,294,111,11409,310
975,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1101,26,56,8,269,84,9348.5,295
974,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1201,30,61,18,330,128,12641,360
972,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1601,34,81,15,303,96,14530.5,337
973,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1501,26,76,20,308,148,12011,334
977,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1101,33,56,15,325,97,10459,358
978,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1081,29,55,8,281,93,9832.5,310
979,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1201,28,61,11,282,91,10565,310
980,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1261,21,64,7,307,88,11353.5,328
981,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1181,22,60,10,342,92,12365,364
971,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,2541,28,128,18,341,136,30252.5,369
976,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1821,27,92,16,330,155,21124.75,357
983,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1201,30,61,13,303,113,10460.5,333
984,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1361,33,69,7,272,94,12072.5,305
986,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1261,35,64,8,324,82,12263,359
988,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1081,23,55,11,299,86,9486.5,322
985,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1561,26,79,4,286,80,12981.5,312
989,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1181,28,60,11,298,86,11026.5,326
987,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1341,26,68,11,306,123,11816.5,332
982,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,2601,23,131,4,243,90,24068,266
990,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1141,31,58,22,284,165,9702,315
993,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1061,20,54,13,304,91,9631,324
992,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1121,29,57,21,341,179,11314.5,370
991,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1241,31,63,7,311,105,10213.5,342
996,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1041,36,53,19,338,192,10547,374
995,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1221,30,62,17,310,151,11524,340
994,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1381,19,70,9,302,97,12321,321
997,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1201,25,61,8,286,81,10773.5,311
998,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1061,27,54,12,344,129,10297,371
1000,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1081,22,55,14,279,95,8774.5,301
1001,500,12,12,500,true,true,true,53,29,18,14,none,1161,27,59,12,331,123,9423.25,358
1002,500,12,12,500,true,true,true,53,29,18,14,none,1221,21,62,13,301,85,7838.75,322
1003,500,12,12,500,true,true,true,53,29,18,14,none,1121,25,57,6,300,63,6990.25,325
1004,500,12,12,500,true,true,true,53,29,18,14,none,1081,29,55,13,337,125,8996.5,366
999,500,12,12,500,true,true,true,53,29,18,14,lockdown_student,1521,22,77,7,363,107,13283.5,385
1008,500,12,12,500,true,true,true,53,29,18,14,none,1141,33,58,18,325,157,7055.75,358
1006,500,12,12,500,true,true,true,53,29,18,14,none,1281,26,65,11,322,136,8820.75,348
1007,500,12,12,500,true,true,true,53,29,18,14,none,1421,27,72,16,301,143,10283,328
1005,500,12,12,500,true,true,true,53,29,18,14,none,2001,31,101,7,286,68,10039.25,317
1010,500,12,12,500,true,true,true,53,29,18,14,none,1201,36,61,18,338,136,8174.25,374
1013,500,12,12,500,true,true,true,53,29,18,14,none,1001,29,51,20,358,207,9292.75,387
1009,500,12,12,500,true,true,true,53,29,18,14,none,1361,35,69,10,308,76,9882,343
1011,500,12,12,500,true,true,true,53,29,18,14,none,1181,35,60,15,309,122,7404.5,344
1012,500,12,12,500,true,true,true,53,29,18,14,none,1301,31,66,8,263,91,9021.25,294
1014,500,12,12,500,true,true,true,53,29,18,14,none,1041,25,53,19,357,157,9062.25,382
1015,500,12,12,500,true,true,true,53,29,18,14,none,1041,31,53,20,315,187,7472.75,346
1016,500,12,12,500,true,true,true,53,29,18,14,none,1221,30,62,12,301,103,8803.75,331
1018,500,12,12,500,true,true,true,53,29,18,14,none,1181,20,60,11,295,117,8485.25,315
1017,500,12,12,500,true,true,true,53,29,18,14,none,1541,27,78,9,310,86,11551.75,337
1022,500,12,12,500,true,true,true,53,29,18,14,none,1301,17,66,4,300,80,7260.25,317
1020,500,12,12,500,true,true,true,53,29,18,14,none,1421,25,72,8,288,77,9557.25,313
1023,500,12,12,500,true,true,true,53,29,18,14,none,1481,24,75,6,271,65,7584.25,295
1024,500,12,12,500,true,true,true,53,29,18,14,none,1481,21,75,16,346,134,14627.75,367
1026,500,12,12,500,true,true,true,53,29,18,14,none,1401,23,71,10,297,95,8981.75,320
1019,500,12,12,500,true,true,true,53,29,18,14,none,2161,30,109,4,239,72,14096.75,269
1028,500,12,12,500,true,true,true,53,29,18,14,none,1201,22,61,7,306,79,7960.5,328
1021,500,12,12,500,true,true,true,53,29,18,14,none,1861,30,94,16,324,145,17544,354
1025,500,12,12,500,true,true,true,53,29,18,14,none,1721,21,87,13,322,81,15736,343
1027,500,12,12,500,true,true,true,53,29,18,14,none,1701,31,86,8,278,94,11521,309
1029,500,12,12,500,true,true,true,53,29,18,14,none,981,31,50,16,334,142,7600.75,365
1030,500,12,12,500,true,true,true,53,29,18,14,none,1441,19,73,17,326,139,10767.75,345
1035,500,12,12,500,true,true,true,53,29,18,14,none,841,40,43,25,362,285,7458.25,402
1033,500,12,12,500,true,true,true,53,29,18,14,none,901,34,46,27,382,294,7558.25,416
1031,500,12,12,500,true,true,true,53,29,18,14,none,1361,25,69,21,309,164,9892.75,334
1032,500,12,12,500,true,true,true,53,29,18,14,none,1141,25,58,7,305,93,7315.75,330
1034,500,12,12,500,true,true,true,53,29,18,14,none,1181,23,60,12,333,122,8474.25,356
1040,500,12,12,500,true,true,true,53,29,18,14,none,961,20,49,9,290,99,6176.25,310
1037,500,12,12,500,true,true,true,53,29,18,14,none,1381,37,70,7,325,95,10267.25,362
1036,500,12,12,500,true,true,true,53,29,18,14,none,1561,25,79,3,282,70,8943,307
1038,500,12,12,500,true,true,true,53,29,18,14,none,1381,30,70,20,348,125,14010.5,378
1041,500,12,12,500,true,true,true,53,29,18,14,none,1081,19,55,17,341,159,8408.25,360
1039,500,12,12,500,true,true,true,53,29,18,14,none,1641,27,83,8,312,109,8570.25,339
1043,500,12,12,500,true,true,true,53,29,18,14,none,901,29,46,7,305,82,6167.25,334
1044,500,12,12,500,true,true,true,53,29,18,14,none,981,33,50,26,364,183,8843.25,397
1042,500,12,12,500,true,true,true,53,29,18,14,none,1241,22,63,12,278,100,7201.25,300
1045,500,12,12,500,true,true,true,53,29,18,14,none,1101,32,56,17,334,134,8951,366
1046,500,12,12,500,true,true,true,53,29,18,14,none,941,24,48,23,364,222,8568.25,388
1047,500,12,12,500,true,true,true,53,29,18,14,none,1021,23,52,13,312,116,7389.75,335
1049,500,12,12,500,true,true,true,53,29,18,14,none,941,29,48,20,362,203,7271.75,391
1048,500,12,12,500,true,true,true,53,29,18,14,none,1161,19,59,12,308,96,8229,327
1051,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1121,31,57,19,299,129,12641,330
1050,500,12,12,500,true,true,true,53,29,18,14,none,1261,35,64,11,310,120,9278.75,345
1052,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1221,29,62,9,265,97,13781,294
1053,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1101,31,56,24,357,153,14104,388
1054,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1221,24,62,9,286,129,13527,310
1056,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1161,22,59,10,250,86,11692,272
1057,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1021,22,52,8,285,95,11702.5,307
1055,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1241,14,63,12,254,90,12910.5,268
1059,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,961,23,49,12,336,138,11868,359
1058,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1281,26,65,13,296,95,12194,322
1062,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,981,27,50,12,300,108,11363.5,327
1064,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1201,17,61,11,273,80,13456,290
1061,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1421,22,72,13,245,80,13870,267
1060,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1701,27,86,8,266,101,17691.5,293
1065,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1321,26,67,11,286,126,14091,312
1068,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,981,28,50,38,327,318,10710.5,355
1063,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1761,26,89,12,279,106,21087,305
1070,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1081,27,55,17,317,150,13698,344
1067,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1301,24,66,15,277,110,14286,301
1069,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1461,24,74,11,318,153,16951.5,342
1072,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1041,34,53,15,323,172,10905,357
1071,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1441,23,73,21,308,161,16361.5,331
1074,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,981,22,50,12,267,71,11330,289
1075,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1121,25,57,15,301,142,12291,326
1066,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,2481,18,125,16,297,115,32451.5,315
1082,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,441,1,23,12,7,82,2559,8
1073,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1421,21,72,17,323,165,17827.5,344
1078,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1021,31,52,26,341,233,12145.5,372
1077,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1221,30,62,10,300,83,13655,330
1076,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1741,25,88,7,210,60,17857.5,235
1080,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1401,15,71,9,245,104,13843.5,260
1079,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1421,16,72,15,346,137,16931.5,362
1081,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1241,24,63,18,323,94,14740,347
1091,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,361,0,19,18,6,125,1994,6
1084,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1121,19,57,9,230,102,11714.5,249
1095,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,361,0,19,15,7,127,2282,7
1085,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1061,37,54,17,311,98,12189.5,348
1083,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1461,37,74,7,291,103,16147.5,328
1087,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1141,27,58,16,317,157,12384.5,344
1088,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1181,27,60,6,324,128,14108,351
1086,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1381,20,70,9,285,85,16222.5,305
1089,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1401,28,71,12,338,172,16150.5,366
1092,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1041,37,53,6,286,88,12127,323
1094,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1061,24,54,6,251,94,11231,275
1090,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1661,19,84,11,294,105,19796.5,313
1093,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1101,18,56,7,282,80,12781.5,300
1097,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,961,24,49,7,267,81,11099,291
1096,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1081,12,55,13,288,80,11643.5,300
1107,500,12,12,500,true,true,true,53,29,18,14,essential_activities,601,3,31,15,42,103,7880.5,45
1099,500,12,12,500,true,true,true,53,29,18,14,lockdown_retired+student,1141,16,58,17,274,110,12651,290
1101,500,12,12,500,true,true,true,53,29,18,14,essential_activities,1241,22,63,13,210,88,18438,232
