"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"806","29","500","false","true","53","3","14","all","18","481","0","24","19","9720","19"
"810","29","500","false","true","53","3","14","all","18","421","0","21","14","8505","14"
"808","29","500","false","true","53","3","14","all","18","581","1","29","22","11737.5","23"
"809","29","500","false","true","53","3","14","all","18","581","0","29","21","11745","21"
"814","29","500","false","true","53","3","14","all","18","381","0","19","11","7695","11"
"815","29","500","false","true","53","3","14","all","18","361","0","18","12","7290","12"
"812","29","500","false","true","53","3","14","all","18","561","1","28","13","11333","14"
"813","29","500","false","true","53","3","14","all","18","461","1","23","15","9310.5","16"
"807","29","500","false","true","53","3","14","all","18","761","0","38","27","15390","27"
"811","29","500","false","true","53","3","14","all","18","621","3","31","30","12534.5","33"
"816","29","500","false","true","53","3","14","all","18","461","0","23","14","9315","14"
"820","29","500","false","true","53","3","14","all","18","321","0","16","9","6480","9"
"821","29","500","false","true","53","3","14","all","18","381","0","19","10","7695","10"
"817","29","500","false","true","53","3","14","all","18","521","0","26","27","10530","27"
"819","29","500","false","true","53","3","14","all","18","421","0","21","17","8505","17"
"818","29","500","false","true","53","3","14","all","18","521","0","26","17","10530","17"
"827","29","500","false","true","53","3","14","all","18","361","0","18","11","7290","11"
"823","29","500","false","true","53","3","14","all","18","461","2","23","19","9308.5","21"
"824","29","500","false","true","53","3","14","all","18","521","1","26","20","10526","21"
"829","29","500","false","true","53","3","14","all","18","381","2","19","15","7691","17"
"830","29","500","false","true","53","3","14","all","18","381","0","19","12","7695","12"
"825","29","500","false","true","53","3","14","all","18","661","0","33","21","13365","21"
"826","29","500","false","true","53","3","14","all","18","681","0","34","31","13770","31"
"822","29","500","false","true","53","3","14","all","18","761","0","38","22","15390","22"
"832","29","500","false","true","53","3","14","all","18","481","0","24","16","9720","16"
"805","29","500","false","true","53","3","14","all","18","1701","1","85","37","34421","38"
"831","29","500","false","true","53","3","14","all","18","621","1","31","37","12551","38"
"835","29","500","false","true","53","3","14","all","18","321","1","16","7","6479","8"
"828","29","500","false","true","53","3","14","all","18","801","1","40","19","16200","20"
"834","29","500","false","true","53","3","14","all","18","621","5","31","42","12531","47"
"836","29","500","false","true","53","3","14","all","18","401","0","20","14","8100","14"
"833","29","500","false","true","53","3","14","all","18","721","0","36","39","14580","39"
"838","29","500","false","true","53","3","14","all","18","461","0","23","13","9315","13"
"837","29","500","false","true","53","3","14","all","18","441","1","22","11","8910","12"
"843","29","500","false","true","53","3","14","all","18","341","0","17","14","6885","14"
"842","29","500","false","true","53","3","14","all","18","501","0","25","30","10125","30"
"844","29","500","false","true","53","3","14","all","18","361","1","18","6","7288","7"
"839","29","500","false","true","53","3","14","all","18","681","0","34","35","13770","35"
"841","29","500","false","true","53","3","14","all","18","581","1","29","32","11739.5","33"
"846","29","500","false","true","53","3","14","all","18","441","1","22","9","8906","10"
"845","29","500","false","true","53","3","14","all","18","521","0","26","21","10530","21"
"850","29","500","false","true","53","3","14","all","18","421","0","21","11","8505","11"
"847","29","500","false","true","53","3","14","all","18","461","2","23","18","9307","20"
"848","29","500","false","true","53","3","14","all","18","521","1","26","20","10524.5","21"
"840","29","500","false","true","53","3","14","all","18","941","0","47","28","19035","28"
"856","29","500","false","true","53","3","14","all","18","321","0","16","16","6480","16"
"857","29","500","false","true","53","3","14","all","18","361","0","18","10","7290","10"
"852","29","500","false","true","53","3","14","all","18","541","1","27","17","10930.5","18"
"849","29","500","false","true","53","3","14","all","18","801","0","40","23","16200","23"
"859","29","500","false","true","53","3","14","all","18","381","0","19","8","7695","8"
"855","29","500","false","true","53","3","14","all","18","541","0","27","21","10935","21"
"853","29","500","false","true","53","3","14","all","18","541","0","27","26","10935","26"
"860","29","500","false","true","53","3","14","all","18","481","0","24","13","9720","13"
"858","29","500","false","true","53","3","14","all","18","601","0","30","29","12150","29"
"861","29","500","false","true","53","3","14","all","18","521","1","26","26","10528.5","27"
"862","29","500","false","true","53","3","14","all","18","461","0","23","20","9315","20"
"865","29","500","false","true","53","3","14","all","18","381","0","19","10","7695","10"
"851","29","500","false","true","53","3","14","all","18","981","0","49","22","19845","22"
"864","29","500","false","true","53","3","14","all","18","521","2","26","20","10518","22"
